H,0.0,0.0,-0.17391304347826086,0.13043478260869565,-0.3670705630791162,0.1895937277263008,-0.5481111903064861,0.1261582323592302,-0.6956521739130435,0.07840342124019957,-0.35138987883107625,0.37633642195295797,-0.6407697790449037,0.391304347826087,-0.8239486813970064,0.3820384889522452,-0.9586600142551674,0.37847469707769066,-0.2936564504632929,0.2993585174625802,-0.6265146115466856,0.29223093371347114,-0.8446186742694227,0.2851033499643621,-1.0,0.2786885245901639,-0.26300784034212404,0.1781895937277263,-0.5673556664290805,0.06628652886671418,-0.5645046329294369,-0.019957234497505347,-0.5096222380612973,-0.03991446899501069,-0.2459016393442623,0.05773342836778332,-0.48610121168923737,-0.03207412687099073,-0.5295794725588026,-0.09265858873841767,-0.5174625801853172,-0.1104775481111903
H,0.0,0.0,-0.061148396718866516,0.22818791946308725,-0.2401193139448173,0.41387024608501116,-0.4481730052199851,0.4862043251304996,-0.6002982848620433,0.49739000745712153,-0.226696495152871,0.5958240119313944,-0.5287099179716629,0.6442953020134228,-0.7203579418344519,0.639075316927666,-0.8754660700969426,0.6211782252050708,-0.21476510067114093,0.48769574944071586,-0.6062639821029083,0.4929157345264728,-0.8329604772557793,0.4772557792692021,-1.0,0.46756152125279643,-0.22520507084265473,0.3407904548844146,-0.6092468307233407,0.27815063385533184,-0.6077554064131245,0.17971662938105892,-0.5413870246085011,0.12826249067859807,-0.25428784489187173,0.1819537658463833,-0.5570469798657718,0.14466815809097688,-0.5533184190902312,0.09694258016405667,-0.482475764354959,0.08202833706189411
H,0.0,0.0,-0.08273381294964029,0.18776978417266188,-0.2920863309352518,0.2755395683453237,-0.5028776978417266,0.220863309352518,-0.6424460431654676,0.14172661870503597,-0.25467625899280577,0.34676258992805753,-0.5899280575539568,0.2884892086330935,-0.760431654676259,0.24172661870503598,-0.8949640287769784,0.20215827338129497,-0.24676258992805755,0.18776978417266188,-0.6201438848920864,0.13956834532374102,-0.8460431654676259,0.10143884892086331,-1.0,0.06690647482014389,-0.2589928057553957,0.02014388489208633,-0.5956834532374101,0.02805755395683453,-0.5669064748201439,0.06330935251798561,-0.49928057553956834,0.07410071942446043,-0.28345323741007195,-0.11726618705035971,-0.5366906474820143,-0.05611510791366906,-0.5050359712230216,-0.017266187050359712,-0.44244604316546765,-0.005035971223021582
H,0.0,0.0,-0.075177304964539,0.18652482269503545,-0.2730496453900709,0.28297872340425534,-0.48156028368794324,0.2375886524822695,-0.6340425531914894,0.1723404255319149,-0.250354609929078,0.35815602836879434,-0.5879432624113475,0.31843971631205675,-0.7560283687943262,0.2815602836879433,-0.8957446808510638,0.25460992907801416,-0.2524822695035461,0.20141843971631207,-0.624822695035461,0.17092198581560283,-0.8468085106382979,0.14893617021276595,-1.0,0.1276595744680851,-0.2723404255319149,0.03475177304964539,-0.5914893617021276,0.05815602836879433,-0.5460992907801419,0.08297872340425531,-0.474468085106383,0.09007092198581561,-0.3,-0.09858156028368795,-0.5326241134751774,-0.03049645390070922,-0.49645390070921985,-0.0035460992907801418,-0.43617021276595747,0.0028368794326241137
H,0.0,0.0,-0.058383233532934134,0.2245508982035928,-0.23278443113772454,0.4116766467065868,-0.43263473053892215,0.49101796407185627,-0.5830838323353293,0.5037425149700598,-0.20958083832335328,0.5965568862275449,-0.5127245508982036,0.6511976047904192,-0.7043413173652695,0.6429640718562875,-0.8592814371257484,0.624251497005988,-0.20808383233532934,0.4977544910179641,-0.6025449101796407,0.5149700598802395,-0.8308383233532934,0.49925149700598803,-1.0,0.4940119760479042,-0.22979041916167664,0.3592814371257485,-0.6055389221556886,0.2964071856287425,-0.5950598802395209,0.19386227544910178,-0.5247005988023952,0.1467065868263473,-0.2679640718562874,0.20658682634730538,-0.5523952095808383,0.16467065868263472,-0.5359281437125748,0.10479041916167664,-0.4595808383233533,0.0875748502994012
H,0.0,0.0,-0.06836964688204357,0.22088655146506386,-0.25469571750563486,0.40796393688955673,-0.46431254695717505,0.48159278737791134,-0.613824192336589,0.5003756574004508,-0.21788129226145755,0.6033057851239669,-0.521412471825695,0.6558978211870774,-0.7129977460555973,0.6506386175807664,-0.8692712246431255,0.6326070623591284,-0.2066115702479339,0.4988730277986476,-0.5980465815176559,0.5138993238166792,-0.8287002253944402,0.49812171299774605,-1.0,0.4906085649887303,-0.2193839218632607,0.35612321562734783,-0.6010518407212622,0.29676934635612323,-0.6070623591284748,0.19459053343350863,-0.5477084898572502,0.1450037565740045,-0.2516904583020286,0.1990984222389181,-0.5454545454545454,0.15777610818933133,-0.5394440270473329,0.10518407212622088,-0.4658151765589782,0.09090909090909091
H,0.0,0.0,-0.12109795479009688,0.20021528525296017,-0.310010764262648,0.2906350914962325,-0.4881593110871905,0.2922497308934338,-0.6560818083961248,0.2556512378902045,-0.3310010764262648,0.38858988159311086,-0.6388589881593111,0.3503767491926803,-0.832615715823466,0.30355220667384286,-0.972551130247578,0.2513455328310011,-0.28256189451022606,0.2465016146393972,-0.6776103336921421,0.2007534983853606,-0.8659849300322928,0.15715823466092574,-1.0,0.1302475780409042,-0.2728740581270183,0.09472551130247578,-0.6544671689989235,0.040365984930032295,-0.6017222820236814,0.012917115177610334,-0.49623250807319697,0.012378902045209902,-0.27933261571582346,-0.043595263724434875,-0.5678148546824543,-0.08127018299246501,-0.5360602798708288,-0.08719052744886975,-0.44671689989235736,-0.07050592034445641
H,0.0,0.0,-0.18036711891460494,0.16839584996009577,-0.4221867517956903,0.31444533120510776,-0.6241021548284118,0.29768555466879487,-0.722266560255387,0.2194732641660016,-0.17318435754189945,0.4062250598563448,-0.6241021548284118,0.3790901835594573,-0.8659217877094972,0.26975259377494015,-1.0,0.189146049481245,-0.09577015163607343,0.18116520351157223,-0.6608140462889066,0.10614525139664804,-0.8124501197126895,0.0710295291300878,-0.8619313647246608,0.07581803671189145,-0.06943335993615324,-0.05905826017557861,-0.5833998403830806,-0.10454908220271349,-0.6233040702314445,-0.09976057462090981,-0.5562649640861931,-0.0710295291300878,-0.07980845969672785,-0.2641660015961692,-0.4876296887470072,-0.2785315243415802,-0.5323224261771747,-0.25857940941739826,-0.45570630486831604,-0.22106943335993615
H,0.0,0.0,-0.1720969089390142,0.29908103592314117,-0.42606516290726815,0.5446950710108605,-0.6808688387635756,0.6015037593984962,-0.8370927318295739,0.5355054302422724,-0.30492898913951544,0.6365914786967418,-0.6984126984126984,0.6900584795321637,-0.8947368421052632,0.6140350877192983,-1.0,0.5413533834586466,-0.23893065998329155,0.4252297410192147,-0.8362573099415205,0.39598997493734334,-0.9582289055973267,0.35756056808688386,-0.949874686716792,0.31746031746031744,-0.22639933166248954,0.164578111946533,-0.8120300751879699,0.13951545530492898,-0.8187134502923976,0.15037593984962405,-0.7092731829573935,0.13951545530492898,-0.24310776942355888,-0.09941520467836257,-0.7268170426065163,-0.07017543859649122,-0.7543859649122807,-0.022556390977443608,-0.6299081035923141,-0.009189640768588136
H,0.0,0.0,-0.11231101511879049,0.1447084233261339,-0.32469402447804174,0.20806335493160547,-0.5421166306695464,0.1447084233261339,-0.6868250539956804,0.09719222462203024,-0.3254139668826494,0.4017278617710583,-0.6198704103671706,0.4240460763138949,-0.7984161267098632,0.41540676745860333,-0.9344852411807055,0.4038876889848812,-0.29301655867530596,0.3347732181425486,-0.6342692584593232,0.3254139668826494,-0.8459323254139669,0.31965442764578833,-1.0,0.3095752339812815,-0.279337652987761,0.21958243340532757,-0.5881929445644348,0.0964722822174226,-0.5622750179985602,0.01079913606911447,-0.49820014398848095,-0.017998560115190784,-0.27717782577393807,0.08999280057595392,-0.5118790496760259,-0.01583873290136789,-0.5406767458603312,-0.07271418286537078,-0.5277177825773938,-0.09215262778977681
