P,0,0,0.153846154,0.013532764,0.361111111,-0.008547009,0.529202279,-0.06980057,0.677350427,-0.132478632,0.544159544,0.113960114,0.764957265,-0.032051282,0.886752137,-0.113960114,1,-0.180911681,0.505698006,0.014957265,0.635327635,-0.207264957,0.705128205,-0.381054131,0.762108262,-0.512108262,0.441595442,-0.06980057,0.495726496,-0.25,0.358974359,-0.247863248,0.262820513,-0.217948718,0.384615385,-0.134615385,0.4002849,-0.243589744,0.301282051,-0.237891738,0.237891738,-0.212962963
P,0,0,0.036829464,0.035228183,0.240992794,0.07766213,0.459567654,0.084867894,0.674139311,0.100080064,0.364291433,0.329863891,0.662930344,0.262610088,0.835068054,0.24979984,1,0.240992794,0.402722178,0.230584468,0.630104083,0.058446757,0.665332266,-0.168134508,0.682946357,-0.34427542,0.449959968,0.131305044,0.558046437,-0.044035228,0.399519616,-0.120096077,0.307445957,-0.145716573,0.492393915,0.048839071,0.49959968,-0.060048038,0.365892714,-0.110488391,0.289031225,-0.118494796
P,0,0,0.044345898,0.059127864,0.262379897,0.099039172,0.490761271,0.080561715,0.685883222,0.057649667,0.355506282,0.287509239,0.675535846,0.232815965,0.846267554,0.206947524,1,0.181818182,0.414634146,0.174427199,0.627494457,0.005912786,0.660014782,-0.184035477,0.681448633,-0.336289727,0.451589061,0.067997044,0.566149298,-0.051736881,0.420546933,-0.045084996,0.324464154,-0.020694752,0.48263119,-0.021433851,0.510716925,-0.068736142,0.40428677,-0.058388766,0.351810791,-0.045824095
P,0,0,0.099107143,-0.028571429,0.284821429,-0.083928571,0.451785714,-0.155357143,0.629464286,-0.207142857,0.486607143,0.001785714,0.725892857,-0.065178571,0.869642857,-0.080357143,1,-0.097321429,0.452678571,-0.073214286,0.565178571,-0.283035714,0.582142857,-0.458035714,0.58125,-0.590178571,0.394642857,-0.135714286,0.414285714,-0.294642857,0.277678571,-0.252678571,0.197321429,-0.20625,0.350892857,-0.190178571,0.355357143,-0.273214286,0.25625,-0.241964286,0.204464286,-0.208035714
P,0,0,0.126368997,-0.056444819,0.319292334,-0.136478517,0.48104465,-0.207245156,0.645324347,-0.243470935,0.48694187,-0.044650379,0.726200505,-0.114574558,0.875315922,-0.136478517,1,-0.170176917,0.443976411,-0.101095198,0.568660489,-0.314237574,0.604886268,-0.465037911,0.598989048,-0.588879528,0.383319292,-0.158382477,0.427127211,-0.324347094,0.315922494,-0.262847515,0.235046335,-0.203032856,0.339511373,-0.208087616,0.368155013,-0.305812974,0.301600674,-0.269587195,0.257792755,-0.229149115
P,0,0,0.077757685,0.01084991,0.285714286,0.055153707,0.49005425,0.067811935,0.680831826,0.082278481,0.390596745,0.317359855,0.680831826,0.251356239,0.849909584,0.234177215,1,0.222423146,0.409584087,0.246835443,0.640144665,0.055153707,0.670886076,-0.143761302,0.681735986,-0.287522604,0.433092224,0.165461121,0.547016275,-0.036166365,0.374321881,-0.093128391,0.274864376,-0.076853526,0.451175407,0.094936709,0.493670886,-0.043399638,0.376130199,-0.092224231,0.296564195,-0.066907776
P,0,0,0.118462508,0.044108381,0.313169502,0.074984247,0.483931947,0.051039698,0.641461878,0.006931317,0.493383743,0.238185255,0.735349716,0.13673598,0.873345936,0.088216761,1,0.046628859,0.472589792,0.131064902,0.621928166,-0.077504726,0.689981096,-0.255828607,0.74921235,-0.383742911,0.43289225,0.032136106,0.49968494,-0.142407057,0.34152489,-0.164461248,0.239445495,-0.145557656,0.397605545,-0.047258979,0.422180214,-0.166351607,0.306238185,-0.176433522,0.229363579,-0.145557656
P,0,0,0.115931721,0.06970128,0.305832148,0.076102418,0.488620199,0.004978663,0.652204836,-0.073257468,0.508534851,0.174253201,0.743243243,0.036984353,0.875533428,-0.044807966,1,-0.116642959,0.493598862,0.047652916,0.627311522,-0.172119488,0.690611664,-0.358463727,0.743243243,-0.4943101,0.448790896,-0.054765292,0.499288762,-0.220483642,0.327880512,-0.204836415,0.20625889,-0.162162162,0.403271693,-0.133001422,0.418207681,-0.228307255,0.295874822,-0.208392603,0.210526316,-0.164295875
P,0,0,0.051777434,0.051004637,0.260432767,0.102009274,0.478361669,0.107418856,0.676197836,0.107418856,0.367851623,0.331530139,0.670015456,0.265069552,0.8438949,0.244976816,1,0.225656878,0.422720247,0.229520866,0.63755796,0.051777434,0.666924266,-0.138330757,0.682380216,-0.288253478,0.471406491,0.123647604,0.599690881,-0.030139104,0.448995363,-0.075734158,0.3438949,-0.087326121,0.520092736,0.034775889,0.55950541,-0.045595054,0.449768161,-0.08114374,0.387944359,-0.098918083
P,0,0,0.033469388,0.017142857,0.222040816,0.040816327,0.424489796,0.039183673,0.636734694,0.048163265,0.364081633,0.288979592,0.662857143,0.209795918,0.836734694,0.192653061,1,0.175510204,0.400816327,0.188571429,0.616326531,-0.004897959,0.653061224,-0.228571429,0.671836735,-0.400816327,0.441632653,0.087346939,0.502857143,-0.102857143,0.321632653,-0.155102041,0.223673469,-0.155102041,0.480816327,0.006530612,0.470204082,-0.111020408,0.329795918,-0.145306122,0.252244898,-0.133877551
P,0,0,0.111430625,0.04457225,0.300503235,0.086987779,0.477354421,0.071890726,0.64054637,0.048166786,0.470165349,0.235801582,0.713156003,0.164629763,0.862688713,0.127246585,1,0.089863408,0.473759885,0.130122214,0.634076204,-0.033069734,0.686556434,-0.186915888,0.717469446,-0.302659957,0.453630482,0.034507549,0.521926671,-0.122933142,0.358734723,-0.179726815,0.236520489,-0.19410496,0.429906542,-0.040258807,0.444284687,-0.138030194,0.333572969,-0.176132279,0.252336449,-0.18116463
P,0,0,0.102583026,0.015498155,0.292250923,0.047232472,0.467158672,0.044280443,0.636162362,0.031734317,0.445756458,0.22804428,0.698154982,0.160885609,0.855350554,0.124723247,1,0.088560886,0.456826568,0.139483395,0.635424354,-0.026568266,0.695940959,-0.180073801,0.734317343,-0.297416974,0.447232472,0.052398524,0.532103321,-0.121771218,0.36900369,-0.190405904,0.244280443,-0.213284133,0.432472325,-0.016236162,0.457564576,-0.125461255,0.35202952,-0.175645756,0.273062731,-0.188191882
P,0,0,0.09502924,0.031432749,0.287280702,0.063596491,0.464181287,0.049707602,0.632309942,0.03874269,0.459795322,0.233187135,0.706140351,0.158625731,0.860380117,0.118421053,1,0.080409357,0.467105263,0.134502924,0.631578947,-0.026315789,0.682748538,-0.176169591,0.711988304,-0.289473684,0.456140351,0.041666667,0.529239766,-0.123538012,0.362573099,-0.192251462,0.238304094,-0.21125731,0.442982456,-0.031432749,0.489035088,-0.133040936,0.410087719,-0.198099415,0.349415205,-0.225877193
P,0,0,0.082717873,0.032496307,0.278434269,0.070162482,0.463072378,0.064254062,0.635893648,0.061299852,0.440177253,0.257754801,0.698670606,0.179468242,0.853766617,0.141802068,1,0.104135894,0.451255539,0.161742984,0.617429838,-0.011816839,0.680206795,-0.172082718,0.723781388,-0.295420975,0.443870015,0.071639586,0.514771049,-0.105612999,0.344903988,-0.183161004,0.217134417,-0.212703102,0.437961595,0.000738552,0.461595273,-0.114475628,0.347858198,-0.167651403,0.261447563,-0.185376662
P,0,0,0.101115242,0.030483271,0.289219331,0.072862454,0.472118959,0.074349442,0.647583643,0.055762082,0.449070632,0.247583643,0.706319703,0.179182156,0.857992565,0.145724907,1,0.111524164,0.468401487,0.150929368,0.636431227,-0.009665428,0.710037175,-0.153903346,0.760594796,-0.269888476,0.463197026,0.057249071,0.53605948,-0.11598513,0.376951673,-0.197769517,0.251301115,-0.234200743,0.457992565,-0.017843866,0.542007435,-0.106319703,0.524163569,-0.184386617,0.50929368,-0.244609665
P,0,0,0.121771218,0.036285363,0.313653137,0.058425584,0.482779828,0.030750308,0.642681427,-0.00799508,0.482779828,0.228782288,0.721402214,0.126076261,0.872693727,0.073185732,1,0.028290283,0.462484625,0.120541205,0.625461255,-0.095940959,0.697416974,-0.27798278,0.748462485,-0.407134071,0.42804428,0.017220172,0.503690037,-0.158056581,0.343788438,-0.18204182,0.243542435,-0.162361624,0.395448954,-0.065190652,0.416359164,-0.17404674,0.300738007,-0.180811808,0.224477245,-0.142681427
P,0,0,0.162064826,0.091836735,0.360744298,0.083433373,0.534213685,-0.011404562,0.651860744,-0.109843938,0.477791116,0.049819928,0.728691477,-0.009003601,0.884153661,-0.039615846,1,-0.089435774,0.43637455,-0.06302521,0.602040816,-0.223889556,0.62304922,-0.359543818,0.633253301,-0.473589436,0.393757503,-0.155462185,0.516206483,-0.270708283,0.396758703,-0.203481393,0.301920768,-0.151860744,0.369147659,-0.239495798,0.424969988,-0.264705882,0.348739496,-0.259903962,0.277310924,-0.255102041
P,0,0,0.084745763,-0.061440678,0.300141243,-0.106638418,0.492231638,-0.144774011,0.671610169,-0.165254237,0.439265537,0.051553672,0.701977401,-0.001412429,0.863700565,-0.002118644,1,-0.014124294,0.436440678,0.008474576,0.600282486,-0.189971751,0.632062147,-0.349576271,0.637711864,-0.473870056,0.422316384,-0.052966102,0.517655367,-0.225988701,0.399717514,-0.21539548,0.322740113,-0.180084746,0.415960452,-0.113700565,0.480225989,-0.221045198,0.416666667,-0.213983051,0.370762712,-0.184322034
P,0,0,0.075624578,-0.063470628,0.266711681,-0.0972316,0.449696151,-0.135719109,0.629979743,-0.165428764,0.483457124,0.037812289,0.729912221,-0.014179608,0.873733964,-0.012829169,1,-0.030384875,0.47535449,-0.004726536,0.605671843,-0.173531398,0.602970966,-0.295070898,0.587440918,-0.398379473,0.458474004,-0.064821067,0.496286293,-0.24375422,0.361917623,-0.222822417,0.277515192,-0.184334909,0.457123565,-0.122889939,0.47602971,-0.234301148,0.399054693,-0.239702903,0.356515868,-0.222822417
P,0,0,0,0.130653266,0.165829146,0.341708543,0.417085427,0.492462312,0.64321608,0.603015075,0.201005025,0.703517588,0.56281407,0.798994975,0.793969849,0.854271357,1,0.909547739,0.326633166,0.633165829,0.653266332,0.512562814,0.793969849,0.316582915,0.894472362,0.170854271,0.407035176,0.512562814,0.608040201,0.371859296,0.447236181,0.185929648,0.316582915,0.100502513,0.452261307,0.391959799,0.577889447,0.296482412,0.502512563,0.150753769,0.442211055,0.085427136
